 mm/dd/yyyy   hh:mm:ss       PrdM     Tv290C      C0S/m   Latitude  Longitude      DepSM      Sal00  Density00
 09/20/2019   18:24:22      0.356    13.6943   4.019836    0.00000    0.00000      0.353    33.6499  1025.2086
 09/20/2019   18:24:24      0.392    13.6943   4.019937    0.00000    0.00000      0.389    33.6508  1025.2094
 09/20/2019   18:24:26      0.402    13.6955   4.020086    0.00000    0.00000      0.399    33.6511  1025.2095
 09/20/2019   18:24:28      0.371    13.6984   4.020256    0.00000    0.00000      0.368    33.6501  1025.2080
 09/20/2019   18:24:30      0.390    13.6991   4.020329    0.00000    0.00000      0.387    33.6502  1025.2080
 09/20/2019   18:24:32      0.383    13.6997   4.020410    0.00000    0.00000      0.380    33.6505  1025.2081
 09/20/2019   18:24:34      0.399    13.7028   4.020450    0.00000    0.00000      0.396    33.6481  1025.2056
 09/20/2019   18:24:36      0.375    13.7029   4.020567    0.00000    0.00000      0.371    33.6491  1025.2063
 09/20/2019   18:24:38      0.386    13.7030   4.020706    0.00000    0.00000      0.383    33.6503  1025.2072
 09/20/2019   18:24:40      0.369    13.7076   4.021064    0.00000    0.00000      0.367    33.6497  1025.2057
 09/20/2019   18:24:42      0.399    13.7107   4.021257    0.00000    0.00000      0.396    33.6487  1025.2045
 09/20/2019   18:24:44      0.373    13.7147   4.021514    0.00000    0.00000      0.371    33.6476  1025.2027
 09/20/2019   18:24:46      0.388    13.7151   4.021575    0.00000    0.00000      0.385    33.6478  1025.2029
 09/20/2019   18:24:48      0.391    13.7134   4.021549    0.00000    0.00000      0.388    33.6491  1025.2042
 09/20/2019   18:24:50      0.390    13.7126   4.021584    0.00000    0.00000      0.387    33.6501  1025.2052
 09/20/2019   18:24:52      0.361    13.7121   4.021884    0.00000    0.00000      0.358    33.6534  1025.2076
 09/20/2019   18:24:54      0.400    13.7124   4.022021    0.00000    0.00000      0.397    33.6543  1025.2085
 09/20/2019   18:24:56      0.382    13.7199   4.022250    0.00000    0.00000      0.379    33.6499  1025.2034
 09/20/2019   18:24:58      0.397    13.7227   4.022291    0.00000    0.00000      0.394    33.6479  1025.2013
 09/20/2019   18:25:00      0.390    13.7233   4.022316    0.00000    0.00000      0.387    33.6476  1025.2009
 09/20/2019   18:25:02      0.382    13.7236   4.022292    0.00000    0.00000      0.379    33.6470  1025.2004
 09/20/2019   18:25:04      0.377    13.7233   4.022362    0.00000    0.00000      0.374    33.6479  1025.2012
 09/20/2019   18:25:06      0.413    13.7251   4.022425    0.00000    0.00000      0.410    33.6469  1025.2002
 09/20/2019   18:25:08      0.371    13.7262   4.022480    0.00000    0.00000      0.368    33.6465  1025.1994
 09/20/2019   18:25:10      0.397    13.7261   4.022568    0.00000    0.00000      0.394    33.6474  1025.2003
 09/20/2019   18:25:12      0.390    13.7273   4.022735    0.00000    0.00000      0.387    33.6479  1025.2004
 09/20/2019   18:25:14      0.396    13.7273   4.022988    0.00000    0.00000      0.393    33.6503  1025.2023
 09/20/2019   18:25:16      0.398    13.7281   4.023229    0.00000    0.00000      0.395    33.6518  1025.2033
 09/20/2019   18:25:18      0.386    13.7286   4.023288    0.00000    0.00000      0.383    33.6520  1025.2033
 09/20/2019   18:25:20      0.382    13.7291   4.023449    0.00000    0.00000      0.379    33.6530  1025.2040
 09/20/2019   18:25:22      0.405    13.7284   4.023518    0.00000    0.00000      0.402    33.6543  1025.2051
 09/20/2019   18:25:24      0.388    13.7286   4.023567    0.00000    0.00000      0.385    33.6546  1025.2053
 09/20/2019   18:25:26      0.400    13.7275   4.023545    0.00000    0.00000      0.398    33.6553  1025.2061
 09/20/2019   18:25:28      0.368    13.7268   4.023364    0.00000    0.00000      0.365    33.6542  1025.2053
 09/20/2019   18:25:30      0.391    13.7252   4.023229    0.00000    0.00000      0.388    33.6544  1025.2058
 09/20/2019   18:25:32      0.410    13.7249   4.023100    0.00000    0.00000      0.407    33.6534  1025.2052
 09/20/2019   18:25:34      0.381    13.7227   4.022759    0.00000    0.00000      0.378    33.6522  1025.2046
 09/20/2019   18:25:36      0.392    13.7173   4.022112    0.00000    0.00000      0.389    33.6508  1025.2047
 09/20/2019   18:25:38      0.384    13.7113   4.021519    0.00000    0.00000      0.381    33.6506  1025.2057
 09/20/2019   18:25:40      0.407    13.7080   4.021305    0.00000    0.00000      0.404    33.6516  1025.2073
 09/20/2019   18:25:42      0.370    13.7054   4.021040    0.00000    0.00000      0.367    33.6513  1025.2074
 09/20/2019   18:25:44      0.402    13.7020   4.020847    0.00000    0.00000      0.399    33.6526  1025.2093
 09/20/2019   18:25:46      0.405    13.6971   4.020693    0.00000    0.00000      0.402    33.6554  1025.2124
 09/20/2019   18:25:48      0.372    13.6928   4.020472    0.00000    0.00000      0.370    33.6572  1025.2146
 09/20/2019   18:25:50      0.402    13.6934   4.020367    0.00000    0.00000      0.399    33.6556  1025.2134
 09/20/2019   18:25:52      0.396    13.6886   4.020100    0.00000    0.00000      0.393    33.6574  1025.2157
 09/20/2019   18:25:54      0.382    13.6850   4.019853    0.00000    0.00000      0.379    33.6582  1025.2171
 09/20/2019   18:25:56      0.396    13.6834   4.019699    0.00000    0.00000      0.394    33.6582  1025.2173
 09/20/2019   18:25:58      0.379    13.6844   4.019676    0.00000    0.00000      0.377    33.6570  1025.2162
 09/20/2019   18:26:00      0.392    13.6797   4.019222    0.00000    0.00000      0.389    33.6570  1025.2172
 09/20/2019   18:26:02      0.397    13.6769   4.018323    0.00000    0.00000      0.394    33.6510  1025.2132
 09/20/2019   18:26:04      0.404    13.6767   4.018061    0.00000    0.00000      0.401    33.6488  1025.2115
 09/20/2019   18:26:06      0.369    13.6729   4.017561    0.00000    0.00000      0.366    33.6475  1025.2111
 09/20/2019   18:26:08      0.380    13.6633   4.017234    0.00000    0.00000      0.377    33.6528  1025.2173
 09/20/2019   18:26:10      0.406    13.6640   4.017010    0.00000    0.00000      0.403    33.6501  1025.2151
 09/20/2019   18:26:12      0.391    13.6620   4.016717    0.00000    0.00000      0.388    33.6491  1025.2148
 09/20/2019   18:26:14      0.383    13.6565   4.016313    0.00000    0.00000      0.380    33.6502  1025.2166
 09/20/2019   18:26:16      0.386    13.6564   4.016121    0.00000    0.00000      0.383    33.6485  1025.2154
 09/20/2019   18:26:18      0.408    13.6527   4.015914    0.00000    0.00000      0.405    33.6498  1025.2173
 09/20/2019   18:26:20      0.360    13.6498   4.015590    0.00000    0.00000      0.357    33.6494  1025.2173
 09/20/2019   18:26:22      0.402    13.6414   4.015144    0.00000    0.00000      0.399    33.6526  1025.2217
 09/20/2019   18:26:24      0.382    13.6354   4.014816    0.00000    0.00000      0.379    33.6548  1025.2245
 09/20/2019   18:26:26      0.398    13.6300   4.014373    0.00000    0.00000      0.395    33.6554  1025.2261
 09/20/2019   18:26:28      0.395    13.6302   4.014205    0.00000    0.00000      0.393    33.6536  1025.2247
 09/20/2019   18:26:30      0.379    13.6269   4.013645    0.00000    0.00000      0.376    33.6513  1025.2235
 09/20/2019   18:26:32      0.401    13.6246   4.013320    0.00000    0.00000      0.398    33.6503  1025.2234
 09/20/2019   18:26:34      0.382    13.6203   4.012990    0.00000    0.00000      0.378    33.6510  1025.2247
 09/20/2019   18:26:36      0.392    13.6151   4.012619    0.00000    0.00000      0.389    33.6521  1025.2266
 09/20/2019   18:26:38      0.387    13.6077   4.012115    0.00000    0.00000      0.384    33.6539  1025.2295
 09/20/2019   18:26:40      0.376    13.5997   4.011784    0.00000    0.00000      0.373    33.6579  1025.2342
 09/20/2019   18:26:42      0.409    13.6002   4.011645    0.00000    0.00000      0.406    33.6561  1025.2328
 09/20/2019   18:26:44      0.397    13.6019   4.011498    0.00000    0.00000      0.394    33.6532  1025.2302
 09/20/2019   18:26:46      0.366    13.5977   4.011043    0.00000    0.00000      0.363    33.6527  1025.2305
 09/20/2019   18:26:48      0.404    13.5908   4.010815    0.00000    0.00000      0.401    33.6566  1025.2351
 09/20/2019   18:26:50      0.393    13.5852   4.010552    0.00000    0.00000      0.391    33.6591  1025.2382
 09/20/2019   18:26:52      0.375    13.5737   4.009757    0.00000    0.00000      0.372    33.6617  1025.2425
 09/20/2019   18:26:54      0.389    13.5697   4.009741    0.00000    0.00000      0.386    33.6651  1025.2460
 09/20/2019   18:26:56      0.392    13.5773   4.009257    0.00000    0.00000      0.389    33.6539  1025.2358
 09/20/2019   18:26:58      0.397    13.5643   4.008011    0.00000    0.00000      0.393    33.6537  1025.2383
 09/20/2019   18:27:00      0.392    13.5450   4.006830    0.00000    0.00000      0.389    33.6596  1025.2467
 09/20/2019   18:27:02      0.387    13.5399   4.006494    0.00000    0.00000      0.384    33.6610  1025.2488
 09/20/2019   18:27:04      0.382    13.5341   4.005887    0.00000    0.00000      0.379    33.6604  1025.2496
 09/20/2019   18:27:06      0.402    13.5300   4.005098    0.00000    0.00000      0.399    33.6567  1025.2476
 09/20/2019   18:27:08      0.399    13.5341   4.004849    0.00000    0.00000      0.396    33.6507  1025.2421
 09/20/2019   18:27:10      0.367    13.5215   4.004020    0.00000    0.00000      0.364    33.6541  1025.2471
 09/20/2019   18:27:12      0.398    13.5060   4.002901    0.00000    0.00000      0.395    33.6573  1025.2529
 09/20/2019   18:27:14      0.409    13.4988   4.002277    0.00000    0.00000      0.406    33.6577  1025.2547
 09/20/2019   18:27:16      0.367    13.4537   3.999838    0.00000    0.00000      0.364    33.6746  1025.2768
 09/20/2019   18:27:18      0.397    13.4390   3.999172    0.00000    0.00000      0.394    33.6813  1025.2851
 09/20/2019   18:27:20      0.397    13.4594   3.999131    0.00000    0.00000      0.394    33.6630  1025.2668
 09/20/2019   18:27:22      0.391    13.4613   3.998377    0.00000    0.00000      0.388    33.6542  1025.2596
 09/20/2019   18:27:24      0.377    13.4496   3.996801    0.00000    0.00000      0.374    33.6497  1025.2584
 09/20/2019   18:27:26      0.393    13.4194   3.994877    0.00000    0.00000      0.390    33.6583  1025.2713
 09/20/2019   18:27:28      0.391    13.3858   3.993466    0.00000    0.00000      0.388    33.6747  1025.2907
 09/20/2019   18:27:30      0.407    13.3859   3.992088    0.00000    0.00000      0.404    33.6617  1025.2807
 09/20/2019   18:27:32      0.365    13.3756   3.990751    0.00000    0.00000      0.362    33.6582  1025.2799
 09/20/2019   18:27:34      0.389    13.3666   3.990445    0.00000    0.00000      0.386    33.6633  1025.2858
 09/20/2019   18:27:36      0.393    13.3611   3.989320    0.00000    0.00000      0.390    33.6576  1025.2824
 09/20/2019   18:27:38      0.382    13.3547   3.988064    0.00000    0.00000      0.379    33.6514  1025.2790
 09/20/2019   18:27:40      0.398    13.3474   3.987937    0.00000    0.00000      0.395    33.6567  1025.2846
 09/20/2019   18:27:42      0.391    13.3272   3.986391    0.00000    0.00000      0.388    33.6600  1025.2911
 09/20/2019   18:27:44      0.390    13.3127   3.986877    0.00000    0.00000      0.387    33.6774  1025.3076
 09/20/2019   18:27:46      0.369    13.3198   3.985852    0.00000    0.00000      0.366    33.6614  1025.2937
 09/20/2019   18:27:48      0.410    13.3278   3.984750    0.00000    0.00000      0.407    33.6440  1025.2788
 09/20/2019   18:27:50      0.394    13.3153   3.983187    0.00000    0.00000      0.391    33.6403  1025.2784
 09/20/2019   18:27:52      0.379    13.3143   3.982618    0.00000    0.00000      0.376    33.6358  1025.2750
 09/20/2019   18:27:54      0.394    13.2868   3.982332    0.00000    0.00000      0.391    33.6574  1025.2973
 09/20/2019   18:27:56      0.396    13.2804   3.981055    0.00000    0.00000      0.393    33.6511  1025.2937
 09/20/2019   18:27:58      0.380    13.2594   3.979221    0.00000    0.00000      0.376    33.6524  1025.2989
 09/20/2019   18:28:00      0.389    13.2312   3.977887    0.00000    0.00000      0.386    33.6649  1025.3142
 09/20/2019   18:28:02      0.388    13.2286   3.977383    0.00000    0.00000      0.385    33.6624  1025.3128
 09/20/2019   18:28:04      0.387    13.2280   3.976240    0.00000    0.00000      0.384    33.6521  1025.3050
 09/20/2019   18:28:06      0.386    13.2396   3.976600    0.00000    0.00000      0.383    33.6452  1025.2973
 09/20/2019   18:28:08      0.405    13.2300   3.976062    0.00000    0.00000      0.402    33.6486  1025.3020
 09/20/2019   18:28:10      0.372    13.2340   3.976327    0.00000    0.00000      0.369    33.6476  1025.3002
 09/20/2019   18:28:12      0.383    13.2266   3.975775    0.00000    0.00000      0.380    33.6489  1025.3028
 09/20/2019   18:28:14      0.415    13.2235   3.975555    0.00000    0.00000      0.412    33.6496  1025.3041
 09/20/2019   18:28:16      0.375    13.2212   3.975641    0.00000    0.00000      0.372    33.6525  1025.3066
 09/20/2019   18:28:18      0.398    13.2229   3.975671    0.00000    0.00000      0.395    33.6513  1025.3054
 09/20/2019   18:28:20      0.373    13.2249   3.975902    0.00000    0.00000      0.370    33.6517  1025.3052
 09/20/2019   18:28:22      0.408    13.2264   3.975418    0.00000    0.00000      0.405    33.6457  1025.3005
 09/20/2019   18:28:24      0.396    13.2212   3.974616    0.00000    0.00000      0.393    33.6428  1025.2992
 09/20/2019   18:28:26      0.364    13.2140   3.974021    0.00000    0.00000      0.361    33.6436  1025.3011
 09/20/2019   18:28:28      0.401    13.2113   3.973753    0.00000    0.00000      0.397    33.6434  1025.3017
 09/20/2019   18:28:30      0.401    13.2014   3.973408    0.00000    0.00000      0.398    33.6489  1025.3079
 09/20/2019   18:28:32      0.388    13.1978   3.973157    0.00000    0.00000      0.385    33.6497  1025.3092
 09/20/2019   18:28:34      0.376    13.1879   3.972819    0.00000    0.00000      0.373    33.6554  1025.3155
 09/20/2019   18:28:36      0.398    13.1852   3.972809    0.00000    0.00000      0.395    33.6576  1025.3179
 09/20/2019   18:28:38      0.412    13.1901   3.972881    0.00000    0.00000      0.409    33.6539  1025.3141
 09/20/2019   18:28:40      0.375    13.1909   3.972952    0.00000    0.00000      0.372    33.6539  1025.3138
 09/20/2019   18:28:42      0.390    13.1919   3.972893    0.00000    0.00000      0.387    33.6525  1025.3125
 09/20/2019   18:28:44      0.395    13.1891   3.972699    0.00000    0.00000      0.392    33.6531  1025.3136
 09/20/2019   18:28:46      0.394    13.1831   3.972530    0.00000    0.00000      0.391    33.6569  1025.3177
 09/20/2019   18:28:48      0.384    13.1823   3.972357    0.00000    0.00000      0.381    33.6559  1025.3171
 09/20/2019   18:28:50      0.397    13.1797   3.972080    0.00000    0.00000      0.394    33.6556  1025.3174
 09/20/2019   18:28:52      0.389    13.1741   3.971630    0.00000    0.00000      0.386    33.6563  1025.3190
 09/20/2019   18:28:54      0.384    13.1652   3.971066    0.00000    0.00000      0.380    33.6589  1025.3227
 09/20/2019   18:28:56      0.386    13.1608   3.970617    0.00000    0.00000      0.383    33.6585  1025.3234
 09/20/2019   18:28:58      0.390    13.1571   3.970153    0.00000    0.00000      0.387    33.6574  1025.3233
 09/20/2019   18:29:00      0.401    13.1537   3.969479    0.00000    0.00000      0.398    33.6541  1025.3214
