year,month,day,39N,38N
2015,11,27,0.462,0.375
2015,11,28,-0.058,-0.016
2015,11,29,-0.376,-0.88
2015,11,30,-1.615,-1.077
2015,12,1,-1.304,-1.454
2015,12,2,-2.538,-1.426
2015,12,3,-2.387,-0.227
2015,12,4,-0.332,-0.1
2015,12,5,0.037,-0.687
2015,12,6,-1.317,-0.99
2015,12,7,-0.986,-0.532
2015,12,8,-0.441,-0.127
2015,12,9,0.186,0.01
2015,12,10,-0.08,-0.191
2015,12,11,0.168,0.03
2015,12,12,0.675,0.906
2015,12,13,0.506,-0.082
2015,12,14,0.884,0.185
2015,12,15,3.454,3.393
2015,12,16,2.009,1.229
2015,12,17,-0.138,0.478
2015,12,18,-0.143,0.346
2015,12,19,0.318,-0.158
2015,12,20,0.007,-0.288
2015,12,21,-0.346,-0.608
2015,12,22,-0.427,-0.204
2015,12,23,1.207,1.449
2015,12,24,1.665,1.37
2015,12,25,1.942,1.81
2015,12,26,1.444,0.718
2015,12,27,0.093,-0.474
2015,12,28,-0.056,-0.845
2015,12,29,0.612,0.496
2015,12,30,0.792,1.314
2015,12,31,0.582,-0.32
2016,1,1,0.342,-0.489
2016,1,2,-1.291,-1.03
2016,1,3,-3.855,-2.116
2016,1,4,-4.505,-1.683
2016,1,5,-1.27,0.351
2016,1,6,-1.3,0.15
2016,1,7,0.163,0.827
2016,1,8,0.325,0.168
2016,1,9,-0.844,-0.029
2016,1,10,-1.672,-0.062
2016,1,11,-1.899,-0.343
2016,1,12,-2.667,-0.178
2016,1,13,-0.954,-0.451
2016,1,14,-0.286,-0.128
2016,1,15,-0.477,-0.253
2016,1,16,-0.332,0.163
2016,1,17,-1.294,-1.699
2016,1,18,-1.241,-0.134
2016,1,19,0.1,0.758
2016,1,20,0.382,-0.307
2016,1,21,-0.443,-0.37
2016,1,22,-1.649,-0.752
2016,1,23,-0.51,-0.882
2016,1,24,-0.14,0.146
2016,1,25,-0.048,0.177
2016,1,26,0.355,0.382
2016,1,27,-0.101,0.462
2016,1,28,-0.507,-0.037
2016,1,29,-0.403,-0.465
2016,1,30,0.09,0.497
2016,1,31,1.236,1.85
2016,2,1,2.848,2.799
2016,2,2,1.321,1.877
2016,2,3,0.117,-0.235
2016,2,4,-0.849,-0.991
2016,2,5,-1.097,-0.696
2016,2,6,-0.175,-0.28
2016,2,7,0.226,-0.422
2016,2,8,-0.15,-0.41
2016,2,9,-0.381,-0.073
2016,2,10,-0.074,-0.387
2016,2,11,0.222,0.074
2016,2,12,0.099,-0.318
2016,2,13,0.276,-0.206
2016,2,14,1.176,1.788
2016,2,15,1.719,1.682
2016,2,16,0.483,-0.278
2016,2,17,-0.593,-0.106
2016,2,18,-0.113,0.658
2016,2,19,-0.22,-0.881
2016,2,20,-0.008,-0.423
2016,2,21,-0.016,0.211
2016,2,22,0.37,0.178
2016,2,23,0.353,-0.099
2016,2,24,-0.183,-0.01
2016,2,25,-0.195,0.461
2016,2,26,0.101,-0.181
2016,2,27,-0.098,-0.293
2016,2,28,0.068,0.312
2016,2,29,-0.109,-0.169
2016,3,1,-0.327,-0.102
2016,3,2,-0.093,0.445
2016,3,3,-0.026,-0.335
2016,3,4,-0.241,-0.507
2016,3,5,-1.423,-0.608
2016,3,6,-0.986,-0.96
2016,3,7,0.239,0.285
2016,3,8,0.648,1.125
2016,3,9,-0.05,0.169
2016,3,10,-0.859,-0.022
2016,3,11,-0.313,-0.522
2016,3,12,-0.136,-0.086
2016,3,13,-0.408,-0.76
2016,3,14,-0.138,0.296
2016,3,15,0.542,0.29
2016,3,16,0.556,0.878
2016,3,17,0.699,0.685
2016,3,18,0.341,0.181
2016,3,19,0.276,0.026
2016,3,20,-0.133,0.489
2016,3,21,-0.406,-0.635
2016,3,22,-0.139,-0.19
2016,3,23,0.571,1.174
2016,3,24,1.143,1.585
2016,3,25,1.609,1.729
2016,3,26,1.928,2.227
2016,3,27,2.13,1.824
2016,3,28,1.772,1.242
2016,3,29,1.116,1.27
2016,3,30,0.436,0.315
2016,3,31,-0.132,-0.107
2016,4,1,0.227,0.002
2016,4,2,0.705,0.222
2016,4,3,0.421,0.458
2016,4,4,0.67,0.981
2016,4,5,2.327,2.042
2016,4,6,1.747,0.539
2016,4,7,-0.115,-0.359
2016,4,8,-0.118,-0.248
2016,4,9,-0.097,-0.549
2016,4,10,0.022,-0.044
2016,4,11,0.64,0.297
2016,4,12,0.752,0.752
2016,4,13,0.521,0.569
2016,4,14,0.376,0.149
2016,4,15,0.727,0.828
2016,4,16,1.482,1.262
2016,4,17,0.383,0.173
2016,4,18,-0.1,-0.444
2016,4,19,-0.235,-0.147
2016,4,20,-0.3,-0.053
2016,4,21,-0.08,-0.195
2016,4,22,-0.103,-0.041
2016,4,23,0.234,0.254
2016,4,24,1.043,1.206
2016,4,25,2.947,3.357
2016,4,26,3.615,4.089
2016,4,27,1.899,1.448
2016,4,28,2.051,1.768
2016,4,29,3.426,2.913
2016,4,30,3.383,2.781
2016,5,1,1.211,0.911
2016,5,2,-0.165,0.03
2016,5,3,0.305,0.075
2016,5,4,0.613,0.284
2016,5,5,1.52,0.883
2016,5,6,2.155,0.743
2016,5,7,1.237,-0.22
2016,5,8,0.158,-0.463
2016,5,9,0.84,0.564
2016,5,10,0.909,0.534
2016,5,11,-0.022,-0.262
2016,5,12,0.001,0.128
2016,5,13,0.093,0.277
2016,5,14,0.208,0.273
2016,5,15,0.253,0.358
2016,5,16,1.759,1.61
2016,5,17,2.577,2.183
2016,5,18,1.746,1.002
2016,5,19,2.894,1.774
2016,5,20,3.308,3.467
2016,5,21,0.426,0.802
2016,5,22,-0.272,0.336
2016,5,23,0.203,-0.004
2016,5,24,0.447,0.031
2016,5,25,0.802,1.052
2016,5,26,1.644,0.823
2016,5,27,2.983,2.003
2016,5,28,3.763,2.342
2016,5,29,3.323,1.991
2016,5,30,2.415,1.327
2016,5,31,1.155,0.374
2016,6,1,0.693,-0.296
2016,6,2,0.841,0.379
2016,6,3,0.866,0.555
2016,6,4,0.595,0.302
2016,6,5,0.328,-0.101
2016,6,6,-0.089,0.339
2016,6,7,0.031,-0.203
2016,6,8,0.099,-0.076
2016,6,9,0.601,-0.079
2016,6,10,1.572,1.544
2016,6,11,2.885,2.4
2016,6,12,3.424,1.535
2016,6,13,2.618,0.994
2016,6,14,1.918,1.488
2016,6,15,1.65,1.635
2016,6,16,1.332,1.321
2016,6,17,1.778,0.759
2016,6,18,0.924,0.675
2016,6,19,0.909,0.333
2016,6,20,1.397,1.012
2016,6,21,1.947,1.801
2016,6,22,2.692,1.945
2016,6,23,2.131,1.683
2016,6,24,1.697,1.89
2016,6,25,2.141,1.386
2016,6,26,2.119,1.223
2016,6,27,1.707,1.286
2016,6,28,1.979,1.389
2016,6,29,2.496,1.619
2016,6,30,3.256,1.825
2016,7,1,3.833,2.355
2016,7,2,3.154,1.624
2016,7,3,1.879,0.801
2016,7,4,0.664,0.202
2016,7,5,0.807,0.354
2016,7,6,1.796,0.808
2016,7,7,2.004,1.306
2016,7,8,1.038,0.984
2016,7,9,0.573,0.271
2016,7,10,0.663,0.724
2016,7,11,1.244,1.589
2016,7,12,1.75,1.996
2016,7,13,1.839,1.594
2016,7,14,2.087,0.756
2016,7,15,1.988,0.368
2016,7,16,2.367,0.565
2016,7,17,2.836,1.283
2016,7,18,1.631,1.475
2016,7,19,0.787,0.55
2016,7,20,1.012,0.538
2016,7,21,1.175,1.128
2016,7,22,1.302,0.66
2016,7,23,1.47,1.123
2016,7,24,2.467,1.785
2016,7,25,2.811,1.634
2016,7,26,2.314,0.577
2016,7,27,1.177,0.381
2016,7,28,1.143,0.541
2016,7,29,0.714,0.107
2016,7,30,0.233,-0.048
2016,7,31,0.137,-0.008
2016,8,1,0.384,-0.294
2016,8,2,0.632,-0.195
2016,8,3,1.374,-1.343
2016,8,4,0.984,0.599
2016,8,5,1.357,0.846
2016,8,6,2.039,1.274
2016,8,7,2.072,1.482
2016,8,8,1.759,1.759
2016,8,9,2.769,2.521
2016,8,10,2.541,2.009
2016,8,11,0.82,0.317
2016,8,12,-0.081,-0.457
2016,8,13,-0.195,-0.155
2016,8,14,-0.034,0.249
2016,8,15,0.482,0.302
2016,8,16,1.078,0.474
2016,8,17,1.251,0.512
2016,8,18,1.296,0.312
2016,8,19,0.384,-0.411
2016,8,20,-0.11,-0.235
2016,8,21,-0.062,-0.165
2016,8,22,0.116,-0.139
2016,8,23,0.113,-0.213
2016,8,24,-0.169,-0.212
2016,8,25,-0.657,0.084
2016,8,26,-0.708,-0.137
2016,8,27,-1.435,-0.365
2016,8,28,-0.952,-0.08
2016,8,29,-0.014,0.271
2016,8,30,0.571,0.836
2016,8,31,0.912,1.283
2016,9,1,1.391,1.465
2016,9,2,2.387,1.902
2016,9,3,2.001,2.131
2016,9,4,2.62,2.044
2016,9,5,2.551,2.024
2016,9,6,2.292,1.647
2016,9,7,2.111,1.469
2016,9,8,1.219,0.001
2016,9,9,0.018,-0.451
2016,9,10,-0.19,-0.418
2016,9,11,-0.125,0.107
2016,9,12,0.751,-0.307
2016,9,13,0.569,-0.337
2016,9,14,-0.33,-0.23
2016,9,15,-0.321,-0.155
2016,9,16,0.547,-0.003
2016,9,17,0.781,0.222
2016,9,18,1.002,0.877
2016,9,19,0.975,0.367
2016,9,20,1.757,0.449
2016,9,21,2.405,1.388
2016,9,22,1.894,2.077
2016,9,23,1.024,1.431
2016,9,24,0.75,0.861
2016,9,25,0.264,0.07
2016,9,26,-0.043,-0.288
2016,9,27,-0.091,-0.259
2016,9,28,0.6,-0.236
2016,9,29,1.545,0.319
2016,9,30,1.72,1.064
2016,10,1,0.917,0.574
2016,10,2,0.287,0.326
2016,10,3,0.143,-0.304
2016,10,4,-0.04,-0.159
2016,10,5,0.162,0.254
2016,10,6,1.056,1.288
2016,10,7,1.239,1.155
2016,10,8,0.838,0.71
2016,10,9,0.698,0.119
2016,10,10,0.629,-0.238
2016,10,11,0.47,-0.247
2016,10,12,0.206,0.164
2016,10,13,0.01,-0.049
2016,10,14,-0.36,-0.23
2016,10,15,-0.76,-0.811
2016,10,16,-0.792,-0.564
2016,10,17,-0.134,-0.188
2016,10,18,0.098,-0.085
2016,10,19,0.503,0.219
2016,10,20,0.605,1.058
2016,10,21,0.767,0.756
2016,10,22,0.978,0.868
2016,10,23,0.221,0.552
2016,10,24,-0.19,-0.197
2016,10,25,-1.103,-1.04
2016,10,26,-1.179,-0.986
2016,10,27,-1.503,-0.605
2016,10,28,-0.303,-0.32
2016,10,29,-0.105,0.032
2016,10,30,-0.541,-0.05
2016,10,31,-0.406,-0.754
2016,11,1,-0.242,-0.123
2016,11,2,0.138,-0.215
2016,11,3,0.096,0.247
2016,11,4,0.145,-0.204
2016,11,5,-0.161,-0.162
2016,11,6,-0.146,0.037
2016,11,7,0.019,0.365
2016,11,8,-0.554,-0.525
2016,11,9,-0.479,-0.144
2016,11,10,-0.233,0.336
2016,11,11,0.196,-0.131
2016,11,12,-0.393,-0.144
2016,11,13,0.328,0.538
2016,11,14,0.515,0.161
2016,11,15,0.126,-0.047
2016,11,16,0.423,0.488
2016,11,17,0.812,0.578
2016,11,18,-0.131,-0.128
2016,11,19,-1.801,-0.519
2016,11,20,-0.803,-0.423
2016,11,21,0.709,-0.036
2016,11,22,0.239,-0.266
2016,11,23,-0.43,0.43
2016,11,24,-0.094,0.129
2016,11,25,-0.772,-0.075
2016,11,26,-0.433,-0.478
2016,11,27,0.188,0.405
2016,11,28,1.294,1.073
2016,11,29,1.514,1.422
2016,11,30,0.918,0.971
2016,12,1,1.246,0.78
2016,12,2,3.045,2.379
2016,12,3,2.269,2.026
2016,12,4,1.893,1.585
2016,12,5,1.561,1.498
2016,12,6,1.925,1.101
2016,12,7,0.487,0.233
2016,12,8,-0.685,-0.163
2016,12,9,-1.048,-0.046
2016,12,10,-0.216,-0.655
2016,12,11,0.151,-0.077
2016,12,12,0.88,0.603
2016,12,13,0.262,0.295
2016,12,14,-0.145,-0.203
2016,12,15,-0.704,-0.631
2016,12,16,0.652,0.011
2016,12,17,2.806,2.567
2016,12,18,1.443,1.301
2016,12,19,0.335,-0.079
2016,12,20,-0.233,-0.367
2016,12,21,0.255,0.021
2016,12,22,-0.034,-0.343
2016,12,23,0.111,-0.294
2016,12,24,0.232,0.685
2016,12,25,0.711,0.166
2016,12,26,-0.248,-0.582
2016,12,27,-0.199,-0.538
2016,12,28,-0.195,-0.693
2016,12,29,-0.363,-0.322
2016,12,30,0.109,-0.366
2016,12,31,1.017,0.242
2017,1,1,1.95,1.596
2017,1,2,1.148,1.092
2017,1,3,0.011,-0.121
2017,1,4,0.118,0.166
2017,1,5,0.562,-0.101
2017,1,6,0.092,0.356
2017,1,7,-0.937,-0.923
2017,1,8,-2.383,-1.801
2017,1,9,-0.631,-0.559
2017,1,10,-0.75,-0.202
2017,1,11,-0.542,-0.365
2017,1,12,-0.124,0.198
2017,1,13,0.578,0.122
2017,1,14,0.997,0.92
2017,1,15,0.779,0.721
2017,1,16,0.684,0.683
2017,1,17,-0.169,0.059
2017,1,18,-1.034,-0.708
2017,1,19,-0.079,-1.21
2017,1,20,-0.412,0.055
2017,1,21,-0.162,-0.097
2017,1,22,-0.176,-0.551
2017,1,23,-0.227,0.459
2017,1,24,0.211,0.24
2017,1,25,-0.151,0.235
2017,1,26,0.303,-0.03
2017,1,27,-0.313,-0.35
2017,1,28,-0.156,0.057
2017,1,29,0.152,-0.166
2017,1,30,0.376,-0.664
2017,1,31,0.35,-0.152
2017,2,1,-0.832,-0.073
2017,2,2,-2.599,-1.183
2017,2,3,-1.846,-1.443
2017,2,4,-0.557,0.401
2017,2,5,0.055,0.472
2017,2,6,0.072,-0.209
2017,2,7,-0.702,-0.038
2017,2,8,-1.483,-1.273
2017,2,9,-1.297,-0.533
2017,2,10,-0.512,0.836
2017,2,11,0.613,1.237
2017,2,12,2.13,1.444
2017,2,13,0.826,0.273
2017,2,14,-0.288,0.132
2017,2,15,-0.17,0.36
2017,2,16,-0.306,-0.091
2017,2,17,0.027,-0.363
2017,2,18,0.925,0.734
2017,2,19,0.487,-0.293
2017,2,20,-1.119,-0.662
2017,2,21,-0.549,-0.203
2017,2,22,0.631,0.593
2017,2,23,1.826,1.45
2017,2,24,1.005,1.422
2017,2,25,0.373,0.064
2017,2,26,0.118,-0.189
2017,2,27,0.243,0.026
2017,2,28,0.818,0.322
2017,3,1,0.853,0.601
2017,3,2,1.298,0.621
2017,3,3,1.073,0.369
2017,3,4,0.416,0.11
2017,3,5,0.566,0.815
2017,3,6,0.713,0.163
2017,3,7,-0.328,0.258
2017,3,8,-0.105,-0.01
2017,3,9,0.202,0.057
2017,3,10,-0.041,0.244
2017,3,11,0.397,1.015
2017,3,12,0.971,1.234
2017,3,13,1.165,0.734
2017,3,14,0.365,0.169
2017,3,15,-0.263,-0.052
2017,3,16,0.002,0.115
2017,3,17,0.283,0.367
2017,3,18,0.034,-0.024
2017,3,19,-0.104,-0.081
2017,3,20,-0.334,0.015
2017,3,21,-0.776,-0.532
2017,3,22,0.009,-0.156
2017,3,23,0.243,0.226
2017,3,24,-0.032,-0.246
2017,3,25,0.059,-0.319
2017,3,26,0.125,-0.013
2017,3,27,-0.09,0.156
2017,3,28,1.27,1.28
2017,3,29,1.077,1.836
2017,3,30,1.332,1.818
2017,3,31,3.361,3.222
2017,4,1,3.969,3.643
2017,4,2,3.037,1.425
2017,4,3,2.881,1.676
2017,4,4,1.346,1.205
2017,4,5,-0.004,0.312
2017,4,6,-0.136,0.289
2017,4,7,-0.888,-0.965
2017,4,8,-0.267,-0.277
2017,4,9,0.238,0.63
2017,4,10,0.257,0.059
2017,4,11,0.019,-0.305
2017,4,12,-0.534,-0.33
2017,4,13,-0.074,-0.167
2017,4,14,0.346,0.476
2017,4,15,0.491,0.945
2017,4,16,0.098,0.016
2017,4,17,-0.184,-0.199
2017,4,18,-0.094,0.183
2017,4,19,-0.212,-0.091
2017,4,20,0.037,0.035
2017,4,21,0.264,0.33
2017,4,22,0.248,0.153
2017,4,23,0.136,0.093
2017,4,24,0.294,1.23
2017,4,25,0.481,0.975
2017,4,26,0.552,0.55
2017,4,27,0.713,0.643
2017,4,28,2.361,2.251
2017,4,29,2.509,1.71
2017,4,30,1.928,1.057
2017,5,1,1.864,1.514
2017,5,2,2.076,1.694
2017,5,3,1.811,1.051
2017,5,4,1.131,0.77
2017,5,5,1.273,0.833
2017,5,6,4.356,3.372
2017,5,7,8.001,7.151
2017,5,8,5.702,5.001
2017,5,9,3.283,1.939
2017,5,10,0.574,1.46
2017,5,11,-0.048,0.109
2017,5,12,-0.015,0.089
2017,5,13,0.934,0.892
2017,5,14,1.918,2.284
2017,5,15,3.107,2.513
2017,5,16,2.056,1.337
2017,5,17,0.539,0.335
2017,5,18,0.823,0.747
2017,5,19,1.811,1.402
2017,5,20,1.692,0.963
2017,5,21,1.437,0.374
2017,5,22,0.247,0.02
2017,5,23,0.081,-0.082
2017,5,24,0.255,-0.153
2017,5,25,0.72,0.028
2017,5,26,1.037,0.185
2017,5,27,0.825,-0.351
2017,5,28,0.465,0.386
2017,5,29,1.495,0.903
2017,5,30,2.181,1.567
2017,5,31,0.826,0.566
2017,6,1,0.251,-0.193
2017,6,2,0.309,0.501
2017,6,3,1.707,1.544
2017,6,4,2.974,2.151
2017,6,5,3.08,2.36
2017,6,6,2.32,1.36
2017,6,7,0.73,0.28
2017,6,8,0.078,-0.461
2017,6,9,-0.026,-0.374
2017,6,10,0.224,-0.415
2017,6,11,0.712,0.116
2017,6,12,1.645,1.298
2017,6,13,1.731,1.707
2017,6,14,2.361,1.993
2017,6,15,1.854,1.528
2017,6,16,1.284,1.306
2017,6,17,1.392,1.635
2017,6,18,2.753,1.582
2017,6,19,3.099,1.4
2017,6,20,2.833,1.501
2017,6,21,3.858,2.224
2017,6,22,3.643,1.078
2017,6,23,0.27,-0.284
2017,6,24,-0.137,-0.603
2017,6,25,-0.193,-0.476
2017,6,26,-0.118,-0.273
2017,6,27,0.075,0.307
2017,6,28,1.013,1.033
2017,6,29,1.937,1.376
2017,6,30,2.046,1.496
2017,7,1,2.58,2.005
2017,7,2,2.57,1.759
2017,7,3,1.56,0.509
2017,7,4,0.48,-0.198
2017,7,5,0.028,-0.479
2017,7,6,0.197,0.346
2017,7,7,1.394,1.289
2017,7,8,2.069,1.552
2017,7,9,1.681,1.305
2017,7,10,2.032,1.027
2017,7,11,2.219,0.755
2017,7,12,1.702,0.785
2017,7,13,1.554,0.63
2017,7,14,1.233,0.851
2017,7,15,1.429,0.765
2017,7,16,2.338,1.392
2017,7,17,3.028,1.547
2017,7,18,2.358,1.282
2017,7,19,1.735,1.236
2017,7,20,1.704,1.35
2017,7,21,2.435,1.956
2017,7,22,2.322,1.421
2017,7,23,1.678,1.233
2017,7,24,0.912,-0.372
2017,7,25,0.315,-1.759
2017,7,26,-0.144,-1.012
2017,7,27,0.906,0.071
2017,7,28,1.981,0.823
2017,7,29,2.196,1.677
2017,7,30,0.827,-0.59
2017,7,31,0.156,-0.606
2017,8,1,-0.134,-0.235
2017,8,2,-0.989,0.182
2017,8,3,0.319,-1.115
2017,8,4,0.319,0.381
2017,8,5,0.258,0.007
2017,8,6,-0.042,-0.816
2017,8,7,0.198,-1.038
2017,8,8,0.448,0.15
2017,8,9,0.143,0.187
2017,8,10,0.789,0.831
2017,8,11,0.907,0.536
2017,8,12,1.202,0.5
2017,8,13,1.559,1.218
2017,8,14,2.472,1.337
2017,8,15,2.169,0.527
2017,8,16,1.245,0.387
2017,8,17,0.453,0.015
2017,8,18,0.439,-0.846
2017,8,19,0.795,-0.754
2017,8,20,1.182,-0.253
2017,8,21,0.287,-0.166
2017,8,22,0.036,-0.064
2017,8,23,0.576,-0.063
2017,8,24,1.512,0.399
2017,8,25,2.299,1.163
2017,8,26,1.474,0.98
2017,8,27,0.556,0.264
2017,8,28,0.456,0.27
2017,8,29,0.722,0.613
2017,8,30,1.244,1.108
2017,8,31,1.456,0.784
2017,9,1,0.36,0.339
2017,9,2,-0.14,-0.192
2017,9,3,-0.065,-0.311
2017,9,4,0.046,0.159
2017,9,5,-0.041,-0.468
2017,9,6,-0.297,-0.374
2017,9,7,-0.065,-0.674
2017,9,8,0.007,-0.587
2017,9,9,0.845,0.091
2017,9,10,1.432,0.387
2017,9,11,0.694,-0.608
2017,9,12,0.447,-0.608
2017,9,13,0.165,-0.38
2017,9,14,0.884,-0.431
2017,9,15,1.297,1.074
2017,9,16,1.022,0.899
2017,9,17,0.829,0.688
2017,9,18,0.238,0.442
2017,9,19,0.442,0.912
2017,9,20,0.395,0.771
2017,9,21,0.564,0.783
2017,9,22,0.957,1.135
2017,9,23,1.011,0.819
2017,9,24,1.433,0.486
2017,9,25,1.159,0.493
2017,9,26,1.135,0.25
2017,9,27,0.372,0.016
2017,9,28,-0.086,-0.204
2017,9,29,-0.123,0.041
2017,9,30,1.207,1.373
2017,10,1,3.439,3.153
2017,10,2,3.681,3.094
2017,10,3,3.035,2.574
2017,10,4,0.784,0.586
2017,10,5,-0.135,0.124
2017,10,6,0.346,0.117
2017,10,7,0.759,0.349
2017,10,8,2.702,1.289
2017,10,9,2.087,0.972
2017,10,10,0.185,0.027
2017,10,11,1.044,0.682
2017,10,12,3.069,3.287
2017,10,13,2.489,2.667
2017,10,14,2.15,1.431
2017,10,15,0.65,0.154
2017,10,16,-0.067,-0.092
2017,10,17,0.069,0.148
2017,10,18,0.419,-0.159
2017,10,19,0.133,0.169
2017,10,20,-0.09,-0.061
2017,10,21,-0.362,0.195
2017,10,22,-0.015,0.056
2017,10,23,-0.358,0.472
2017,10,24,0.177,-0.183
2017,10,25,-0.09,-0.14
2017,10,26,0.245,-0.075
2017,10,27,0.58,0.233
2017,10,28,0.375,0.008
2017,10,29,0.665,0.071
2017,10,30,1.603,0.407
2017,10,31,0.484,0.678
2017,11,1,-0.063,0.058
2017,11,2,-0.058,-0.06
2017,11,3,-0.042,-0.368
2017,11,4,0.038,0.002
2017,11,5,0.654,0.475
2017,11,6,0.247,0.53
2017,11,7,-0.077,0.197
2017,11,8,-0.448,-0.178
2017,11,9,-1.343,-0.547
2017,11,10,-0.571,0.021
2017,11,11,-0.061,-0.028
2017,11,12,-0.133,-0.044
2017,11,13,-0.286,-0.132
2017,11,14,-0.1,-0.325
2017,11,15,-0.218,-0.161
2017,11,16,-0.638,-0.145
2017,11,17,0.075,0.152
2017,11,18,0.437,0.365
2017,11,19,0.153,0.02
2017,11,20,-0.195,-0.074
2017,11,21,-1.001,-0.303
2017,11,22,-0.961,-0.477
2017,11,23,-0.429,-0.264
2017,11,24,0.12,0.343
2017,11,25,0.143,0.035
2017,11,26,-0.167,-0.045
2017,11,27,0.204,-0.35
2017,11,28,0.633,0.641
2017,11,29,1.418,1.247
2017,11,30,1.982,0.978
2017,12,1,1.163,0.596
2017,12,2,0.593,0.724
2017,12,3,0.694,0.722
2017,12,4,1.352,0.917
2017,12,5,0.645,-0.257
2017,12,6,-0.11,-0.008
2017,12,7,-0.05,-0.129
2017,12,8,-0.354,-0.293
2017,12,9,0.018,-0.547
2017,12,10,0.181,-0.724
2017,12,11,-0.192,-1.441
2017,12,12,-0.607,-0.671
2017,12,13,-0.321,-0.461
2017,12,14,0.685,0.851
2017,12,15,1.077,0.468
2017,12,16,2.372,2.198
2017,12,17,5.066,3.624
2017,12,18,2.064,0.265
2017,12,19,-0.365,-0.246
2017,12,20,-0.223,0.89
2017,12,21,1.275,1.29
2017,12,22,0.352,0.077
2017,12,23,-0.4,0.007
2017,12,24,0.216,0.037
2017,12,25,-0.031,-0.054
2017,12,26,0.333,0.548
2017,12,27,0.379,0.645
2017,12,28,0.493,0.41
2017,12,29,-0.113,-0.814
2017,12,30,-0.082,0.944
2017,12,31,-0.319,-0.794
2018,1,1,-0.563,-0.329
2018,1,2,-0.026,-0.33
2018,1,3,0.099,-0.387
2018,1,4,-0.669,-0.303
2018,1,5,-0.74,-0.174
2018,1,6,0.452,-0.495
2018,1,7,0.033,0.312
2018,1,8,-0.151,-0.307
2018,1,9,-0.479,0.026
2018,1,10,0.075,0.709
2018,1,11,0.744,0.476
2018,1,12,-0.009,-0.163
2018,1,13,-0.012,0.273
2018,1,14,0.409,-0.384
2018,1,15,-0.659,-0.273
2018,1,16,-0.581,-0.081
2018,1,17,-0.6,0.192
2018,1,18,-0.059,-0.236
2018,1,19,0.391,0.371
2018,1,20,0.548,0.905
2018,1,21,0.472,0.656
2018,1,22,0.681,0.351
2018,1,23,0.164,0.144
2018,1,24,-0.342,-0.026
2018,1,25,-0.894,0.777
2018,1,26,-0.105,0.191
2018,1,27,0.233,0.746
2018,1,28,0.257,0.332
2018,1,29,0.199,-0.275
2018,1,30,0.227,-0.381
2018,1,31,0.459,0.244
2018,2,1,0.871,0.348
2018,2,2,1.281,0.535
2018,2,3,1.355,0.265
2018,2,4,0.987,0.187
2018,2,5,1.127,0.226
2018,2,6,1.536,0.64
2018,2,7,0.696,0.402
2018,2,8,0.266,-0.226
2018,2,9,0.356,0.152
2018,2,10,1.701,0.99
2018,2,11,2.593,0.982
2018,2,12,2.996,2.069
2018,2,13,1.799,0.645
2018,2,14,-0.025,-0.571
2018,2,15,0.619,0.259
2018,2,16,2.464,1.16
2018,2,17,2.253,0.996
2018,2,18,1.842,1.711
2018,2,19,2.317,2.343
2018,2,20,2.496,2.462
2018,2,21,-0.08,1.007
2018,2,22,0.001,0.207
2018,2,23,2.917,1.8
2018,2,24,2.697,3.532
2018,2,25,1.76,0.712
2018,2,26,0.526,0.288
2018,2,27,1.748,1.453
2018,2,28,2.183,1.852
2018,3,1,-0.207,-0.526
2018,3,2,-0.911,-0.272
2018,3,3,0.35,-0.001
2018,3,4,0.334,-0.2
2018,3,5,-0.16,-0.378
2018,3,6,-0.23,-0.111
2018,3,7,-0.221,-0.212
2018,3,8,-0.475,-0.083
2018,3,9,-0.324,-0.023
2018,3,10,-0.094,-0.02
2018,3,11,0.206,-0.571
2018,3,12,-0.115,0.229
2018,3,13,-1.45,-1.148
2018,3,14,-0.316,0.043
2018,3,15,0.652,0.121
2018,3,16,0.502,0.38
2018,3,17,0.542,0.12
2018,3,18,-0.103,0.037
2018,3,19,-0.211,-0.67
2018,3,20,-0.633,0.007
2018,3,21,-0.576,-0.058
2018,3,22,-0.293,-0.274
2018,3,23,-0.393,-0.375
2018,3,24,0.596,0.653
2018,3,25,1.076,0.32
2018,3,26,1.198,0.832
2018,3,27,2.214,2.154
2018,3,28,2.912,1.635
2018,3,29,1.7,0.083
2018,3,30,0.665,0.104
2018,3,31,1.112,0.349
2018,4,1,2.12,1.031
2018,4,2,2.942,2.233
2018,4,3,2.37,2.251
2018,4,4,1.314,0.348
2018,4,5,-0.06,0.255
2018,4,6,-0.323,-0.129
2018,4,7,-0.373,-0.188
2018,4,8,0.188,-0.195
2018,4,9,0.451,0.269
2018,4,10,0.16,-0.07
2018,4,11,-0.217,0.125
2018,4,12,0.609,0.58
2018,4,13,0.646,1.036
2018,4,14,0.463,0.646
2018,4,15,0.2,1.285
2018,4,16,0.446,0.164
2018,4,17,0.712,0.053
2018,4,18,0.135,0.663
2018,4,19,0.298,0.847
2018,4,20,1.35,0.473
2018,4,21,1.836,1.39
2018,4,22,2.63,1.922
2018,4,23,2.07,1.853
2018,4,24,0.961,-0.213
2018,4,25,0.014,0.019
2018,4,26,0.034,-0.281
2018,4,27,-0.331,0.066
2018,4,28,-0.08,-0.481
2018,4,29,0.12,0.444
2018,4,30,1.488,1.693
2018,5,1,3.971,4.154
2018,5,2,4.123,2.261
2018,5,3,1.318,0.492
2018,5,4,0.512,0.009
2018,5,5,0.113,0.38
2018,5,6,0.622,0.349
